# Based on IANA (Ver: tzdata2018g)
# I18NOK:FileNotLocalizable
#
# sas_historictimezone.txt
# zone
# tzid;format;offset;save;mode;untilYear;untilMonth;untilDay;untilDOW;untilTime;timeType

America/Santa_Isabel;P%sT;-28800;CA;1;1961;1;1;-1;0;0
America/Santa_Isabel;PST;-28800;0;1;1954;1;1;-1;0;0
America/Santa_Isabel;PDT;-28800;3600;1;1949;1;14;-1;0;0
America/Santa_Isabel;PST;-28800;0;1;1948;4;5;-1;0;0
America/Santa_Isabel;PPT;-28800;3600;1;1945;11;12;-1;0;0
America/Santa_Isabel;PWT;-28800;3600;1;1945;8;14;-1;82800;1
America/Santa_Isabel;PST;-28800;0;1;1942;4;24;-1;0;0
America/Santa_Isabel;PDT;-28800;3600;1;1931;9;30;-1;0;0
America/Santa_Isabel;PST;-28800;0;1;1931;4;1;-1;0;0
America/Santa_Isabel;MST;-25200;0;1;1930;11;15;-1;0;0
America/Santa_Isabel;PST;-28800;0;1;1927;6;10;-1;82800;0
America/Santa_Isabel;MST;-25200;0;1;1924;1;1;-1;0;0
America/Santa_Isabel;LMT;-28084;0;1;1922;1;1;-1;716;0
Asia/Rangoon;+0630;23400;0;1;3999;1;1;-1;0;0
Asia/Rangoon;+09;32400;0;1;1945;5;3;-1;0;0
Asia/Rangoon;+0630;23400;0;1;1942;5;1;-1;0;0
Asia/Rangoon;RMT;23087;0;1;1920;1;1;-1;0;0
Asia/Rangoon;LMT;23087;0;1;1880;1;1;-1;0;0
CST6CDT;C%sT;-21600;US;1;3999;1;1;-1;0;0
CST6CDT;C%sT;-21600;Chicago;1;1967;1;1;-1;0;0
CST6CDT;C%sT;-21600;US;1;1946;1;1;-1;0;0
CST6CDT;C%sT;-21600;Chicago;1;1942;1;1;-1;0;0
CST6CDT;EST;-18000;0;1;1936;11;15;-1;7200;0
CST6CDT;C%sT;-21600;Chicago;1;1936;3;1;-1;7200;0
CST6CDT;C%sT;-21600;US;1;1920;1;1;-1;0;0
CST6CDT;LMT;-21036;0;1;1883;11;18;-1;43764;0
EST5EDT;E%sT;-18000;US;1;3999;1;1;-1;0;0
EST5EDT;E%sT;-18000;NYC;1;1967;1;1;-1;0;0
EST5EDT;E%sT;-18000;US;1;1946;1;1;-1;0;0
EST5EDT;E%sT;-18000;NYC;1;1942;1;1;-1;0;0
EST5EDT;E%sT;-18000;US;1;1920;1;1;-1;0;0
EST5EDT;LMT;-17762;0;1;1883;11;18;-1;43438;0
MST7MDT;M%sT;-25200;US;1;3999;1;1;-1;0;0
MST7MDT;M%sT;-25200;Denver;1;1967;1;1;-1;0;0
MST7MDT;M%sT;-25200;US;1;1946;1;1;-1;0;0
MST7MDT;M%sT;-25200;Denver;1;1942;1;1;-1;0;0
MST7MDT;M%sT;-25200;US;1;1920;1;1;-1;0;0
MST7MDT;LMT;-25196;0;1;1883;11;18;-1;43204;0
Pacific/Johnston;HST;-36000;0;1;3999;1;1;-1;0;0
Pacific/Johnston;H%sT;-37800;US;1;1947;6;8;-1;7200;0
Pacific/Johnston;HDT;-37800;3600;1;1933;5;21;-1;43200;0
Pacific/Johnston;HST;-37800;0;1;1933;4;30;-1;7200;0
Pacific/Johnston;LMT;-37886;0;1;1896;1;13;-1;43200;0
PST8PDT;P%sT;-28800;US;1;3999;1;1;-1;0;0
PST8PDT;P%sT;-28800;CA;1;1967;1;1;-1;0;0
PST8PDT;P%sT;-28800;US;1;1946;1;1;-1;0;0
PST8PDT;LMT;-28378;0;1;1883;11;18;-1;43622;0
